case_id,State abv.,Areaname,Family,Housing,Food,Transportation,Healthcare,Other Necessities ,Childcare,Taxes,Total,median_family_income
3557,MS,"Tunica County, MS HUD Metro FMR Area",2p4c,12144,13887.0276,12792.6708,22589.0664,9432.06888,8925.15816,6517.06272,86287.0548,42712.88301
3558,CA,"Merced, CA MSA",1p0c,8688,3371.91576,11749.08984,5252.37996,4369.78308,0,5825.82024,39256.9896,60450.27612
3558,CA,"Merced, CA MSA",1p1c,12804,4969.38432,12243.534,7879.8354,6439.998,8097.68184,5860.3242,58294.758,60450.27612
3558,CA,"Merced, CA MSA",1p2c,12804,7280.97876,13057.9752,10507.29204,7277.58036,12407.76,5833.96872,69169.5528,60450.27612
3558,CA,"Merced, CA MSA",1p3c,18324,9713.14524,14200.8996,13134.7488,10158.96312,13733.9376,9607.57032,88873.266,60450.27612
3558,CA,"Merced, CA MSA",1p4c,18324,11889.5478,14550.9876,15762.204,10947.55956,13733.9376,9819.79692,95028.0348,60450.27612
3558,CA,"Merced, CA MSA",2p0c,10584,6181.84572,13861.062,10504.76004,6074.92716,0,6750.50028,53957.0976,60450.27612
3558,CA,"Merced, CA MSA",2p1c,12804,7693.92924,14629.0464,13132.2156,7427.20824,8097.68184,7701.10548,71485.1832,60450.27612
3558,CA,"Merced, CA MSA",2p2c,12804,9744.1956,15833.2044,15759.6708,8170.10088,12407.76,7359.63276,82078.5648,60450.27612
3558,CA,"Merced, CA MSA",2p3c,18324,11896.92264,16158.768,18387.1272,10950.2322,13733.9376,9689.83596,99140.8248,60450.27612
3558,CA,"Merced, CA MSA",2p4c,18324,14558.9808,16276.1964,21014.5836,11914.80108,13733.9376,9265.24224,105087.738,60450.27612
3559,FL,"Fort Lauderdale, FL HUD Metro FMR Area",1p0c,12708,3703.91928,8529.99312,4693.47984,5946.68556,0,5556.64056,41138.7192,73116.17539
3559,FL,"Fort Lauderdale, FL HUD Metro FMR Area",1p1c,18120,5458.6776,10027.88376,7096.82376,8543.48436,8681.6052,6816.98436,64745.4612,73116.17539
3559,FL,"Fort Lauderdale, FL HUD Metro FMR Area",1p2c,18120,7997.87472,11210.27784,9500.1672,9463.53588,14585.8716,7607.0544,78484.7808,73116.17539
3559,FL,"Fort Lauderdale, FL HUD Metro FMR Area",1p3c,25932,10669.51752,12144.4992,11903.5122,13262.1744,16402.5684,12031.086,102345.3516,73116.17539
3559,FL,"Fort Lauderdale, FL HUD Metro FMR Area",1p4c,25932,13060.212,13332.3768,14306.856,14128.416,16402.5684,12247.7664,109410.1992,73116.17539
3559,FL,"Fort Lauderdale, FL HUD Metro FMR Area",2p0c,14376,6790.5198,11331.78876,9386.95968,7669.46484,0,6797.70708,56352.4392,73116.17539
3559,FL,"Fort Lauderdale, FL HUD Metro FMR Area",2p1c,18120,8451.48564,12472.4496,11790.30324,9627.89724,8681.6052,8270.54664,77414.2848,73116.17539
3559,FL,"Fort Lauderdale, FL HUD Metro FMR Area",2p2c,18120,10703.62428,13377.0312,14193.648,10443.936,14585.8716,8207.41404,89631.522,73116.17539
3559,FL,"Fort Lauderdale, FL HUD Metro FMR Area",2p3c,25932,13068.312,14611.4052,16596.99,14131.35,16402.5684,11148.53904,111891.1644,73116.17539
3559,FL,"Fort Lauderdale, FL HUD Metro FMR Area",2p4c,25932,15992.4804,15075.5904,19000.3344,15190.8924,16402.5684,10978.07004,118571.9412,73116.17539
3560,FL,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",1p0c,12684,3745.42056,8240.5056,4921.47984,5953.0272,0,5549.15628,41093.5896,59423.45007
3560,FL,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",1p1c,18612,5519.83884,9538.44948,7438.11036,8743.91676,8569.72044,6947.64036,65369.6772,59423.45007
3560,FL,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",1p2c,18612,8087.48736,10635.35304,9954.74052,9674.27712,14397.8952,7743.594,79105.3476,59423.45007
3560,FL,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",1p3c,24816,10789.06416,11502.39996,12471.3708,12901.1196,16191.18,11448.20292,100119.3396,59423.45007
3560,FL,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",1p4c,24816,13206.5436,12592.5444,14988.0012,13777.068,16191.18,11676.46872,107247.8088,59423.45007
3560,FL,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",2p0c,14772,6866.60376,10936.33596,9842.95968,7840.5198,0,6939.1758,57197.5956,59423.45007
3560,FL,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",2p1c,18612,8546.17968,11999.86008,12359.5896,9840.47976,8569.72044,8430.375,78358.2072,59423.45007
3560,FL,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",2p2c,18612,10823.55252,12841.572,14876.2212,10665.66132,14397.8952,8371.85964,90588.762,59423.45007
3560,FL,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",2p3c,24816,13214.7348,13985.6256,17392.8516,13780.0356,16191.18,10768.13304,110148.5628,59423.45007
3560,FL,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",2p4c,24816,16171.668,14387.394,19909.4808,14851.4484,16191.18,10535.45292,116862.6216,59423.45007
3561,FL,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",1p0c,11796,3838.79628,9151.32492,4873.47984,5665.10304,0,5505.49224,40830.1968,80472.35718
3561,FL,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",1p1c,17616,5657.45328,10642.36884,7366.26048,8432.89008,8361.23808,6856.03128,64932.24,80472.35718
3561,FL,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",1p2c,17616,8289.11424,11730.31272,9859.04076,9386.44488,14047.626,7621.35936,78549.8964,80472.35718
3561,FL,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",1p3c,23808,11058.04392,12558.0144,12351.822,12633.3432,15797.2836,11283.1956,99489.7032,80472.35718
3561,FL,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",1p4c,23808,13535.7936,13118.5572,14844.6024,13531.1292,15797.2836,11339.87472,105975.246,80472.35718
3561,FL,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",2p0c,14160,7037.7942,11978.00172,9746.95968,7680.79692,0,7008.5274,57612.0816,80472.35718
3561,FL,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",2p1c,17616,8759.24196,13018.2228,12239.7408,9556.79004,8361.23808,8353.62528,77904.8616,80472.35718
3561,FL,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",2p2c,17616,11093.39136,13813.1064,14732.5212,10402.54464,14047.626,8265.74196,89970.9312,80472.35718
3561,FL,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",2p3c,23808,13544.1888,14350.8,17225.3004,13534.17,15797.2836,10457.25,108716.988,80472.35718
3561,FL,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",2p4c,23808,16574.8404,15285.2244,19718.082,14632.296,15797.2836,10356.28932,116172.012,80472.35718
3562,IN,"Michigan City-La Porte, IN MSA",1p0c,6060,2905.03512,10260.50388,4717.34988,3248.38584,0,4711.73844,31903.014,69115.66112
3562,IN,"Michigan City-La Porte, IN MSA",1p1c,9192,4281.31536,10929.2988,7254.34428,4881.91332,9651.96684,5865.56256,52056.3984,69115.66112
3562,IN,"Michigan City-La Porte, IN MSA",1p2c,9192,6272.84328,11675.06904,9791.33868,5603.52252,17979.8484,6795.1758,67309.7988,69115.66112
3562,IN,"Michigan City-La Porte, IN MSA",1p3c,12180,8368.24872,12704.0952,12328.3332,7445.44044,20542.272,8789.29692,82357.6872,69115.66112
3562,IN,"Michigan City-La Porte, IN MSA",1p4c,12180,10243.30296,12973.9896,14865.3276,8124.84744,20542.272,8462.96124,87392.7012,69115.66112
3562,IN,"Michigan City-La Porte, IN MSA",2p0c,7224,5325.89796,12291.6096,9434.69976,4547.32284,0,5890.53108,44714.0628,69115.66112
3562,IN,"Michigan City-La Porte, IN MSA",2p1c,9192,6628.6164,12986.2584,11971.69404,5732.43348,9651.96684,7398.48408,63561.4512,69115.66112
3562,IN,"Michigan City-La Porte, IN MSA",2p2c,9192,8394.999,14062.944,14508.6888,6372.46368,17979.8484,8186.08596,78697.0308,69115.66112
3562,IN,"Michigan City-La Porte, IN MSA",2p3c,12180,10249.65528,14312.9652,17045.6832,8127.14868,20542.272,8981.13276,91438.8576,69115.66112
3562,IN,"Michigan City-La Porte, IN MSA",2p4c,12180,12543.1236,14359.734,19582.6776,8958.1626,20542.272,8422.44504,96588.4164,69115.66112
3563,MI,"Midland, MI MSA",1p0c,6540,3071.037,10478.50704,4441.34988,3482.4576,0,4920.38268,32933.7336,79358.25092
3563,MI,"Midland, MI MSA",1p1c,9912,4525.96248,11298.8994,6841.20852,5231.44332,7698.84444,5743.91784,51252.2748,79358.25092
3563,MI,"Midland, MI MSA",1p2c,9912,6631.2912,12664.056,9241.06644,5994.28716,16992.4512,7499.88648,68935.0368,79358.25092
3563,MI,"Midland, MI MSA",1p3c,14016,8846.43456,13293.0936,11640.92436,8283.96168,19852.0212,10237.46856,86169.9024,79358.25092
3563,MI,"Midland, MI MSA",1p4c,14016,10828.63476,13671.204,14040.7824,9002.19072,19852.0212,9899.625,91310.4552,79358.25092
3563,MI,"Midland, MI MSA",2p0c,7524,5630.235,12546.1608,8882.69976,4766.29836,0,6083.328,45432.7212,79358.25092
3563,MI,"Midland, MI MSA",2p1c,9912,7007.39424,13939.2804,11282.5584,6130.56336,7698.84444,7579.66776,63550.3068,79358.25092
3563,MI,"Midland, MI MSA",2p2c,9912,8874.71412,14535.6396,13682.4168,6807.16776,16992.4512,8594.17968,79398.5688,79358.25092
3563,MI,"Midland, MI MSA",2p3c,14016,10835.35176,14890.7808,16082.2752,9004.62528,19852.0212,9943.99224,94625.0448,79358.25092
3563,MI,"Midland, MI MSA",2p4c,14016,13259.8728,15048.1848,18482.1324,9883.12356,19852.0212,9487.92996,100029.27,79358.25092
3564,TX,"Midland, TX HUD Metro FMR Area",1p0c,13452,3112.53768,10178.42208,5053.47984,6001.98528,0,5996.81256,43795.236,96750.63048
3564,TX,"Midland, TX HUD Metro FMR Area",1p1c,16692,4587.1242,11176.47876,7635.69732,7710.26592,8362.98852,6453.32448,62617.8804,96750.63048
3564,TX,"Midland, TX HUD Metro FMR Area",1p2c,16692,6720.90384,12198.7824,10217.91432,8483.41848,14134.6992,6929.031,75376.746,96750.63048
3564,TX,"Midland, TX HUD Metro FMR Area",1p3c,20760,8965.9812,12976.944,12800.1312,10770.89496,15910.6104,9151.76592,91336.3248,96750.63048
3564,TX,"Midland, TX HUD Metro FMR Area",1p4c,20760,10974.96756,14043.6036,15382.3488,11498.83008,15910.6104,9148.96068,97719.3228,96750.63048
3564,TX,"Midland, TX HUD Metro FMR Area",2p0c,13536,5706.31932,12673.7664,10106.95968,6972.25128,0,6685.1682,55680.4632,96750.63048
3564,TX,"Midland, TX HUD Metro FMR Area",2p1c,16692,7102.0884,13654.2408,12689.1768,8621.53632,8362.98852,7857.81228,74979.8436,96750.63048
3564,TX,"Midland, TX HUD Metro FMR Area",2p2c,16692,8994.64164,14402.8584,15271.3944,9307.28316,14134.6992,7662.46872,86465.3436,96750.63048
3564,TX,"Midland, TX HUD Metro FMR Area",2p3c,20760,10981.77468,15527.5344,17853.612,11501.29692,15910.6104,8899.31256,101434.1364,96750.63048
3564,TX,"Midland, TX HUD Metro FMR Area",2p4c,20760,13439.0616,15839.3496,20435.8284,12391.668,15910.6104,8353.6794,107130.1992,96750.63048
3565,TX,"Martin County, TX HUD Metro FMR Area",1p0c,7104,3019.1616,11864.88204,5413.47984,3668.0208,0,4658.38068,35727.9252,83879.366
3565,TX,"Martin County, TX HUD Metro FMR Area",1p1c,8808,4449.51084,12543.888,8174.57076,4803.71928,6292.04004,4159.21104,49230.9372,83879.366
3565,TX,"Martin County, TX HUD Metro FMR Area",1p2c,8808,6519.27612,13257.2076,10935.6606,5553.67644,10634.48736,3671.88684,59380.1952,83879.366
3565,TX,"Martin County, TX HUD Metro FMR Area",1p3c,12600,8697.00216,14334.504,13696.7508,7716.74412,11970.62472,4783.38276,73799.01,83879.366
3565,TX,"Martin County, TX HUD Metro FMR Area",1p4c,12600,10645.719,14571.81,16457.8416,8422.84128,11970.62472,4103.53896,78772.3764,83879.366
3565,TX,"Martin County, TX HUD Metro FMR Area",2p0c,7140,5535.13032,13838.178,10826.95968,4592.69976,0,5282.23824,47215.2072,83879.366
3565,TX,"Martin County, TX HUD Metro FMR Area",2p1c,8808,6889.02612,14507.7924,13588.05,5687.6514,6292.04004,5520.02748,61292.5896,83879.366
3565,TX,"Martin County, TX HUD Metro FMR Area",2p2c,8808,8724.80352,15635.1912,16349.142,6352.82592,10634.48736,5074.18764,71578.6344,83879.366
3565,TX,"Martin County, TX HUD Metro FMR Area",2p3c,12600,10652.32248,15852.4188,19110.2316,8425.23336,11970.62472,5528.86704,84139.6992,83879.366
3565,TX,"Martin County, TX HUD Metro FMR Area",2p4c,12600,13035.8892,15875.9688,21871.3212,9288.89424,11970.62472,4678.96872,89321.6664,83879.366
3566,WI,"Milwaukee-Waukesha-West Allis, WI MSA",1p0c,7956,3085.3092,8691.95724,5049.01752,4000.70184,0,4984.23816,33767.2236,82841.51984
3566,WI,"Milwaukee-Waukesha-West Allis, WI MSA",1p1c,11676,4546.99584,9950.95968,7750.80756,5878.23084,11136.95436,7542.28932,58482.24,82841.51984
3566,WI,"Milwaukee-Waukesha-West Allis, WI MSA",1p2c,11676,6662.10864,10949.47416,10452.5976,6644.61984,17656.6932,8896.01592,72937.512,82841.51984
3566,WI,"Milwaukee-Waukesha-West Allis, WI MSA",1p3c,14904,8887.54692,11721.86568,13154.388,8620.61568,19662.768,11879.35908,88830.5448,82841.51984
3566,WI,"Milwaukee-Waukesha-West Allis, WI MSA",1p4c,14904,10878.95796,12248.2692,15856.1772,9342.1824,19662.768,12135.3516,95027.7072,82841.51984
3566,WI,"Milwaukee-Waukesha-West Allis, WI MSA",2p0c,9636,5656.4004,11318.03544,10098.03516,5541.03996,0,5952.28896,48201.8004,82841.51984
3566,WI,"Milwaukee-Waukesha-West Allis, WI MSA",2p1c,11676,7039.95924,12279.6624,12799.8252,6781.53,11136.95436,8644.35936,70358.2908,82841.51984
3566,WI,"Milwaukee-Waukesha-West Allis, WI MSA",2p2c,11676,8915.9568,13024.6752,15501.6156,7461.27756,17656.6932,9378.9456,83615.1624,82841.51984
3566,WI,"Milwaukee-Waukesha-West Allis, WI MSA",2p3c,14904,10885.70652,13531.5408,18203.4072,9344.62716,19662.768,11071.68756,97603.734,82841.51984
3566,WI,"Milwaukee-Waukesha-West Allis, WI MSA",2p4c,14904,13321.4952,14412.912,20905.1952,10227.20952,19662.768,11450.68728,104884.266,82841.51984
3567,MN,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",1p0c,10776,3562.53996,9566.72832,3753.9174,5195.41884,0,5821.14948,38675.754,104408.9503
3567,MN,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",1p1c,15696,5250.31788,10618.39308,6327.74712,7589.67768,14110.4004,9701.20968,69293.748,104408.9503
3567,MN,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",1p2c,15696,7692.594,11697.83568,8901.5772,8474.60964,24041.5668,13619.7348,90123.9204,104408.9503
3567,MN,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",1p3c,22056.0012,10262.25948,13033.272,11475.40728,11710.18068,27097.3128,19437.5772,115072.008,104408.9503
3567,MN,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",1p4c,22056.0012,12561.6984,13634.958,14049.2376,12543.3576,27097.3128,19921.3392,121863.9,104408.9503
3567,MN,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",2p0c,12648,6531.32304,11887.62084,7507.83468,6949.42524,0,7217.25732,52741.4592,104408.9503
3567,MN,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",2p1c,15696,8128.88964,12923.8392,10081.66476,8632.69704,14110.4004,11047.02984,80620.524,104408.9503
3567,MN,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",2p2c,15696,10295.06256,14295.774,12655.494,9417.5874,24041.5668,13103.2884,99504.774,104408.9503
3567,MN,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",2p3c,22056.0012,12569.49,14875.9128,15229.326,12546.1812,27097.3128,17677.2012,122051.424,104408.9503
3567,MN,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",2p4c,22056.0012,15382.0428,15247.2924,17803.1544,13565.2812,27097.3128,18012.0684,129163.152,104408.9503
3569,MN,"Le Sueur County, MN HUD Metro FMR Area",1p0c,8340,4201.92624,11358.59544,4657.34988,4544.43456,0,6207.56256,39309.8676,90169.70235
3569,MN,"Le Sueur County, MN HUD Metro FMR Area",1p1c,11220,6192.6174,12753.7368,7892.41992,6309.27828,11798.35836,8580.74628,64747.1604,90169.70235
3569,MN,"Le Sueur County, MN HUD Metro FMR Area",1p2c,11220,9073.21944,13630.5456,11127.48924,7353.03372,20149.1484,11841.27324,84394.7112,90169.70235
3569,MN,"Le Sueur County, MN HUD Metro FMR Area",1p3c,15588,12104.076,14250.432,14362.5588,10033.9314,22718.6208,16586.9292,105644.5548,90169.70235
3569,MN,"Le Sueur County, MN HUD Metro FMR Area",1p4c,15588,14816.208,14612.3436,17597.628,11016.6438,22718.6208,17343.4764,113692.9224,90169.70235
3569,MN,"Le Sueur County, MN HUD Metro FMR Area",2p0c,8508,7703.532,14015.922,9314.69976,5874.07728,0,7375.37916,52791.6096,90169.70235
3569,MN,"Le Sueur County, MN HUD Metro FMR Area",2p1c,11220,9587.8206,14843.1084,12549.7692,7539.4944,11798.35836,10499.39064,78037.9392,90169.70235
3569,MN,"Le Sueur County, MN HUD Metro FMR Area",2p2c,11220,12142.7676,15429.1752,15784.8396,8465.25144,20149.1484,11992.67208,95183.8536,90169.70235
3569,MN,"Le Sueur County, MN HUD Metro FMR Area",2p3c,15588,14825.3976,15766.77,19019.9088,11019.9726,22718.6208,15472.788,114411.4572,90169.70235
3569,MN,"Le Sueur County, MN HUD Metro FMR Area",2p4c,15588,18142.7328,16557.1932,22254.978,12221.9748,22718.6208,16379.07,123862.572,90169.70235
3570,MN,"Mille Lacs County, MN HUD Metro FMR Area",1p0c,7416,3257.7894,11097.06,3949.34988,3867.53472,0,5139.75768,34727.49,66148.13385
3570,MN,"Mille Lacs County, MN HUD Metro FMR Area",1p1c,11232,4801.1898,11831.99124,6691.36812,5809.4568,11935.2312,7318.6794,59619.9144,66148.13385
3570,MN,"Mille Lacs County, MN HUD Metro FMR Area",1p2c,11232,7034.54592,13126.0356,9433.38576,6618.69,20382.8976,9814.64064,77642.1972,66148.13385
3570,MN,"Mille Lacs County, MN HUD Metro FMR Area",1p3c,16080,9384.3948,13649.9544,12175.4028,9226.75488,22982.1792,14061.8436,97560.5328,66148.13385
3570,MN,"Mille Lacs County, MN HUD Metro FMR Area",1p4c,16080,11487.1326,13918.4004,14917.4208,9988.65888,22982.1792,14128.0152,103501.8048,66148.13385
3570,MN,"Mille Lacs County, MN HUD Metro FMR Area",2p0c,8520,5972.61432,13052.1504,7898.69976,5251.24584,0,6091.37112,46786.0812,66148.13385
3570,MN,"Mille Lacs County, MN HUD Metro FMR Area",2p1c,11232,7433.52024,14371.6752,10640.718,6763.25388,11935.2312,9056.35908,71432.76,66148.13385
3570,MN,"Mille Lacs County, MN HUD Metro FMR Area",2p2c,11232,9414.39252,14863.6368,13382.736,7481.00244,20382.8976,10169.6016,86926.266,66148.13385
3570,MN,"Mille Lacs County, MN HUD Metro FMR Area",2p3c,16080,11494.2576,15108.9516,16124.754,9991.24068,22982.1792,12716.8128,104498.1912,66148.13385
3570,MN,"Mille Lacs County, MN HUD Metro FMR Area",2p4c,16080,14066.2164,15159.372,18866.772,10923.1626,22982.1792,12567.6168,110645.3208,66148.13385
3571,MN,"Sibley County, MN HUD Metro FMR Area",1p0c,6660,3351.16548,11721.093,4417.34988,3627.44016,0,5281.4784,35058.5268,78501.878
3571,MN,"Sibley County, MN HUD Metro FMR Area",1p1c,9696,4938.80388,13051.5876,7485.28272,5302.76664,10934.72532,7096.64868,58505.8128,78501.878
3571,MN,"Sibley County, MN HUD Metro FMR Area",1p2c,9696,7236.17208,13871.6352,10553.21628,6135.19404,18674.2428,9107.71872,75274.1772,78501.878
3571,MN,"Sibley County, MN HUD Metro FMR Area",1p3c,12840,9653.373,14439.228,13621.1496,8150.23608,21055.6308,12423.9372,92183.5548,78501.878
3571,MN,"Sibley County, MN HUD Metro FMR Area",1p4c,12840,11816.38188,14754.2448,16689.0816,8933.97948,21055.6308,12600.054,98689.3716,78501.878
3571,MN,"Sibley County, MN HUD Metro FMR Area",2p0c,7920,6143.80368,14336.976,8834.69976,5095.87056,0,6556.2576,48887.6076,78501.878
3571,MN,"Sibley County, MN HUD Metro FMR Area",2p1c,9696,7646.5818,15108.6528,11902.63332,6283.9014,10934.72532,8826.45708,70398.9492,78501.878
3571,MN,"Sibley County, MN HUD Metro FMR Area",2p2c,9696,9684.23076,15642.582,14970.5652,7022.22216,18674.2428,9850.73436,85540.5756,78501.878
3571,MN,"Sibley County, MN HUD Metro FMR Area",2p3c,12840,11823.70968,15935.2176,18038.4996,8936.63448,21055.6308,11546.28144,100175.976,78501.878
3571,MN,"Sibley County, MN HUD Metro FMR Area",2p4c,12840,14469.3876,16030.0512,21106.4328,9895.2678,21055.6308,11546.79708,106943.5668,78501.878
3572,MT,"Missoula, MT MSA",1p0c,8220,3371.91576,10173.44532,4520.37996,4200.20832,0,5833.66812,36319.6176,75618.55046
3572,MT,"Missoula, MT MSA",1p1c,11748,4969.38432,10913.50128,6784.12644,6057.36768,9275.35176,7431.9294,57179.6604,75618.55046
3572,MT,"Missoula, MT MSA",1p2c,11748,7280.97876,12276.732,9047.874,6894.94992,19250.7432,10170.75804,76670.0388,75618.55046
3572,MT,"Missoula, MT MSA",1p3c,16812,9713.14524,12926.5044,11311.62156,9611.10576,22320.0984,14567.2104,97261.6872,75618.55046
3572,MT,"Missoula, MT MSA",1p4c,16812,11889.5478,13316.6028,13575.3672,10399.70292,22320.0984,14661.7656,102975.0816,75618.55046
3572,MT,"Missoula, MT MSA",2p0c,9264,6181.84572,12394.5468,9040.76004,5596.6392,0,6573.57792,49051.3716,75618.55046
3572,MT,"Missoula, MT MSA",2p1c,11748,7693.92924,13802.886,11304.50688,7044.57792,9275.35176,8973.22632,69842.478,75618.55046
3572,MT,"Missoula, MT MSA",2p2c,11748,9744.1956,14422.5456,13568.2524,7787.47044,19250.7432,10640.47632,87161.6832,75618.55046
3572,MT,"Missoula, MT MSA",2p3c,16812,11896.92264,14791.206,15832.0008,10402.37472,22320.0984,13557.1176,105611.7192,75618.55046
3572,MT,"Missoula, MT MSA",2p4c,16812,14558.9808,14952.588,18095.748,11366.94432,22320.0984,13488.9768,111595.3356,75618.55046
3573,AL,"Mobile, AL MSA",1p0c,7704,3278.53968,9830.61624,5545.47984,3979.40736,0,5787.98436,36126.0264,62409.46022
3573,AL,"Mobile, AL MSA",1p1c,9888,4831.77096,10551.43728,8372.157,5333.5536,5450.83704,6087.80856,50515.5648,62409.46022
3573,AL,"Mobile, AL MSA",1p2c,9888,7079.35176,11369.68656,11198.8338,6147.94116,14030.6124,7549.21512,67263.6384,62409.46022
3573,AL,"Mobile, AL MSA",1p3c,13164,9444.16704,12491.9388,14025.5112,8191.83036,16670.5428,10344.5076,84332.496,62409.46022
3573,AL,"Mobile, AL MSA",1p4c,13164,11560.30008,12868.6188,16852.188,8958.58884,16670.5428,10529.66376,90603.9024,62409.46022
3573,AL,"Mobile, AL MSA",2p0c,7896,6010.65672,12031.2492,11090.95968,5038.93032,0,7083.46872,49151.2644,62409.46022
3573,AL,"Mobile, AL MSA",2p1c,9888,7480.86696,12813.7164,13917.6372,6293.42508,5450.83704,8105.90256,63950.3844,62409.46022
3573,AL,"Mobile, AL MSA",2p2c,9888,9474.35748,13995.7632,16744.314,7015.7454,14030.6124,9475.53876,80624.3316,62409.46022
3573,AL,"Mobile, AL MSA",2p3c,13164,11567.46972,14354.538,19570.992,8961.18672,16670.5428,10870.64064,95159.3736,62409.46022
3573,AL,"Mobile, AL MSA",2p4c,13164,14155.8108,14516.814,22397.6676,9899.04492,16670.5428,10942.93728,101746.8168,62409.46022
3574,CA,"Modesto, CA MSA",1p0c,10680,3423.7914,11043.4578,5000.37996,5110.35972,0,6352.18356,41610.1728,69057.13203
3574,CA,"Modesto, CA MSA",1p1c,14688,5045.83632,11671.8882,7502.625,7150.34688,8469.47388,6374.45724,60902.6256,69057.13203
3574,CA,"Modesto, CA MSA",1p2c,14688,7392.99312,12629.0508,10004.86968,8000.81472,12977.442,6607.3674,72300.5388,69057.13203
3574,CA,"Modesto, CA MSA",1p3c,20796,9862.57908,13907.9244,12507.114,11108.81256,14364.5088,11565.3516,94112.2908,69057.13203
3574,CA,"Modesto, CA MSA",1p4c,20796,12072.4632,14406.8964,15009.3588,11909.54004,14364.5088,11683.37472,100242.1404,69057.13203
3574,CA,"Modesto, CA MSA",2p0c,11844,6276.95136,13215.0324,10000.76004,6565.93584,0,6917.88276,54820.5648,69057.13203
3574,CA,"Modesto, CA MSA",2p1c,14688,7812.29664,14127.9204,12503.004,8152.74468,8469.47388,8230.45308,73983.8904,69057.13203
3574,CA,"Modesto, CA MSA",2p2c,14688,9894.10548,15464.2056,15005.25,8907.06588,12977.442,7984.1484,84920.2152,69057.13203
3574,CA,"Modesto, CA MSA",2p3c,20796,12079.9512,15939.45,17507.4948,11912.25372,14364.5088,10902.71124,103502.3676,69057.13203
3574,CA,"Modesto, CA MSA",2p4c,20796,14782.9656,16205.208,20009.7396,12891.6624,14364.5088,10547.4924,109597.5708,69057.13203
3575,LA,"Monroe, LA MSA",1p0c,7272,3231.81372,10167.74196,6229.4802,3805.94604,0,5508.04104,36215.022,55592.41897
3575,LA,"Monroe, LA MSA",1p1c,9648,4762.908,10832.04936,9396.01608,5221.63992,5609.74764,5775.9492,51246.3108,55592.41897
3575,LA,"Monroe, LA MSA",1p2c,9648,6978.45552,11595.14868,12562.5528,6024.42036,9105.54564,5932.51176,61846.6344,55592.41897
3575,LA,"Monroe, LA MSA",1p3c,12144,9309.5676,12142.0476,15729.0888,7773.47388,10181.17608,7633.8984,74913.252,55592.41897
3575,LA,"Monroe, LA MSA",1p4c,12144,11395.54032,12992.5752,18895.6248,8529.30396,10181.17608,7926.49224,82064.7132,55592.41897
3575,LA,"Monroe, LA MSA",2p0c,7320,5924.9916,12273.1188,12458.9604,4799.18256,0,6576.64452,49352.9004,55592.41897
3575,LA,"Monroe, LA MSA",2p1c,9648,7374.249,13000.7376,15625.4976,6167.83224,5609.74764,7610.49612,65036.5608,55592.41897
3575,LA,"Monroe, LA MSA",2p2c,9648,9339.32736,13521.936,18792.0324,6879.85764,9105.54564,7498.99224,74785.6932,55592.41897
3575,LA,"Monroe, LA MSA",2p3c,12144,11402.60892,14438.5356,21958.5684,8531.86524,10181.17608,8314.78128,86971.5348,55592.41897
3575,LA,"Monroe, LA MSA",2p4c,12144,13954.0608,14544.5136,25125.1056,9456.35664,10181.17608,8051.87472,93457.0896,55592.41897
3576,MI,"Monroe, MI MSA",1p0c,7512,3112.53768,10560.65772,3937.34988,3849.68916,0,5052.57024,34024.8048,79335.66075
3576,MI,"Monroe, MI MSA",1p1c,10788,4587.1242,11974.04004,6086.78544,5571.01392,7868.55108,6072.7266,52948.242,79335.66075
